Description,Employer,Location,Translation,Multiple,State
Parts Advisor / Teiledienstmitarbeiter (m/w/d) - Schlieren,,"Schlieren, Zurich",Parts Advisor / Parts Service (m / h / d) - Schlieren,N,Zurich
Junior Projektleiter New Learning (w/m),Meier Tobler AG,Schwerzenbach,Junior Project Manager New Learning (w / m),N,Zurich
Screening Eagle Technologies - Human Resources Manager,Screening Eagle Technologies,Schwerzenbach,Screening Eagle Technologies - Human Resources Manager,N,Zurich
Space und Community Manager (m/w) 100%,OfficeLAB AG,Spreitenbach,Space and Community Manager (m / w) 100%,N,Schwyz
"E-Commerce Manager/in 100%, ab sofort oder nach Vereinbarung",Job Solution AG,Stadt Zürich,"E-Commerce Manager / in 100%, immediately or by appointment",N,Zurich
Executive Assistant inklusive Schulungsorganisation,Careerplus AG,Stadt Zürich,Executive Assistant including training organization,N,Zurich
Executive Assistant inklusive Schulungsorganisation,Careerplus AG,Stadt Zürich,Executive Assistant including training organization,N,Zurich
HR Generalist / HR Operations Manager 80-100% (w/m),"Universal-Job AG, ADMI Zürich",Stadt Zürich,HR Generalist / HR Operations Manager 80-100% (w / w),N,Zurich
Human Resources Payroll Specialist 100% (w/m),Freestar-People AG,Stadt Zürich,Human Resources Payroll Specialist 100% (w / w),N,Zurich
"Mitarbeiter/-in Operationscenter (80-100%, Festanstellung)",neXt work ag,Stadt Zürich,"Employees / -in Operation Center (80-100%, permanent position)",N,Zurich
"Performance Marketing Manager/in 100%, ab sofort oder nach Vereinbarung",Job Solution AG,Stadt Zürich,"Performance Marketing Manager / in 100%, immediately or by appointment",N,Zurich
Sozialversicherungsfachfrau als Fachspezialistin 1. Säule 100% (m/w),Freestar-People AG,Stadt Zürich,Social security specialist as a skilled specialist 1 column 100% (w / w),N,Zurich
Teamassistenz für den HR-Bereich 100%,Vokus Personal AG - Kaufmännische Berufe,Stadt Zürich,Team Assistant for the HR area 100%,N,Zurich
Assistent/in im Strafrecht / Officemanager/in (100%),job impuls ag,Stadt Zürich/ Zürichsee,Assistant / in the Criminal Law / Office Manager / in (100%),N,Zurich
Content Manager (m/w) (100%),job impuls ag,Stadt Zürich/ Zürichsee,Content Manager (m / f) (100%),N,Zurich
HR Assistant w/m - temporär für ca. 6-9 Monate (100%),job impuls ag,Stadt Zürich/ Zürichsee,HR Assistant w / m - for approx 6-9 months (100%),N,Zurich
HR Generalist (100%),job impuls ag,Stadt Zürich/ Zürichsee,HR generalist (100%),N,Zurich
Teamassistant mit viel Eigenverantwortung (100%),job impuls ag,Stadt Zürich/ Zürichsee,Team Assistant with a lot of responsibility (100%),N,Zurich
Operativer Einkäufer (m/w),Sensirion AG,Stäfa,Operational Buyer (m / f),N,Zurich
Online Marketing and Communications Manager 100% (w/m),Assa Abloy (Schweiz) AG,Tagelswangen,Online Marketing and Communications Manager 100% (w / w),N,Zurich
IT-affine/n Eventmanager/in / Allrounder/in mit Kommunikationserfahrung und Organisationstalent,Stiftung Technopark Zürich,"Technoparkstrasse 1, 8005 Zürich",IT affinity / n Event Manager / in / Allrounder / in with communication experience and organizational skills,N,Zurich
SALES-TRAINEES (m/w/d),P&I Personal und Informatik AG (Schweiz),Thalwil,SALES trainees (m / w / d),N,Zurich
Product Engineer (m/w),WEY Technology AG,Unterengstringen,Product Engineer (m / f),N,Zurich
Geschäftsleitungsassistent 80-100% (m/w),EPLAN Software & Service AG,Urdorf,Business Wire assistant 80-100% (w / w),N,Zurich
Gebietskoordinator in für Zusteller innen 70% Stadt Zürich,,Urdorf/ZH,Field coordinator in% for delivery inside 70 City of Zurich,N,Zurich
Sportbegeisterter Tourismusprofi 80-100%,Active Travel AG,Uster,Sports enthusiasts Tourism Professional 80-100%,N,Zurich
Ausbildung - Spezialist Bewegungs- und Gesundheitsförderung (SAFS) (m/w/d) Vollzeit,,Volketswil,Training - specialist motion and Health Promotion (SAFS) (m / h / d) Full Time,N,Zurich
TRAINER (M/W/D) Vollzeit,,Volketswil,COACH (M / W / D) Full Time,N,Zurich
Wir suchen eine aufgestellte und versierte Payrollerin 100%,Universal-Job AG,Volketswil,We are looking for an established and experienced Payrollerin 100%,N,Zurich
Wir suchen eine aufgestellte und versierte Payrollerin 100%,Universal-Job AG,Volketswil,We are looking for an established and experienced Payrollerin 100%,N,Zurich
HR Administration- und Payroll Specialist/In 60%,Basefit.ch AG,"Volketswil, Schweiz",HR Administration- and Payroll Specialist / In 60%,N,Zurich
Lernender Restaurantfachmann EFZ w/m,Remimag Gastronomie AG,Wädenswil,Student restaurant specialist EFZ w / m,N,Zurich
ReiseberaterIn Wädenswil (50 - 100% - m/w),DER Touristik Suisse,Wädenswil,Travel agent Wädenswil (50 - 100% - m / w),N,Zurich
PlatzchefIn / LeiterIn Event auf Platz,TSW Musical AG,Walenstadt,Place boss / LeiterIn Event place,N,Sankt Gallen
Bereichsleiter Projekte,Adcubum AG,Wallisellen,Head of Projects,N,Zurich
FilialleiterIn mit Reisebüroerfahrung Zürich Glattzentrum (80 - 100% - m/w),DER Touristik Suisse,Wallisellen,Store manager with travel agent experience Zurich Straight center (80 - 100% - m / w),N,Zurich
Head of Digital Marketing,UPC Schweiz GmbH,Wallisellen,Head of Digital Marketing,N,Zurich
Head of Digital Marketing,UPC Schweiz GmbH,Wallisellen,Head of Digital Marketing,N,Zurich
M&A Manager,UPC Schweiz GmbH,Wallisellen,M & A Manager,N,Zurich
Market Business Developerin (m/f),Canon (Schweiz) AG,Wallisellen,Market Business Developerin (m / f),N,Zurich
Market Business Developerin (m/f),Canon (Schweiz) AG,Wallisellen,Market Business Developerin (m / f),N,Zurich
Marketing Manager B2B,UPC Schweiz GmbH,Wallisellen,Marketing Manager B2B,N,Zurich
Praktikum Brand & Media,UPC Schweiz GmbH,Wallisellen,Internship Brand & Media,N,Zurich
Produktmanager (m/w/d) für Personaldienst und Einsatzplanung peps.NET - Wallisellen (CH),NEXUS Schweiz AG,Wallisellen,Product Manager (m / w / d) for service personnel and scheduling peps.NET - Wallisellen (CH),N,Zurich
Produktmanager 100% (m/w),Health Info Net AG,Wallisellen,Product Manager 100% (w / w),N,Zurich
Projektleiter Marketing & Kommunikation 100% (m/w),Health Info Net AG,Wallisellen,Project Manager Marketing & Communications 100% (w / w),N,Zurich
ReiseberaterIn Glattzentrum (80 -100% - m/w),DER Touristik Suisse,Wallisellen,Travel agent Straight center (80 -100% - m / w),N,Zurich
Sachbearbeiter/in Backoffice Reinigung (m/w/d),Apleona HSG AG,Wallisellen,Agent / in back office cleaning (m / h / d),N,Zurich
Senior Business Consultant 100% - im Bereich Schaden/Leistungen,Adcubum AG,Wallisellen,Senior Business Consultant 100% - in the property / services,N,Zurich
Senior Business Consultant im Bereich Motorfahrzeugversicherung und/oder KFZ Versicherung,Adcubum AG,Wallisellen,Senior Business Consultant in the motor vehicle insurance and / or car insurance,N,Zurich
Senior Reporting & Data Architect,UPC Schweiz GmbH,Wallisellen,Senior Reporting & Data Architect,N,Zurich
Social Media Manager (m/w/d) - Wallisellen (CH),NEXUS Schweiz AG,Wallisellen,Social Media Manager (m / w / d) - Wallisellen (CH),N,Zurich
UX Manager,UPC Schweiz GmbH,Wallisellen,UX Manager,N,Zurich
Product Manger Software,Canon (Schweiz) AG,Wallisellen / Zürich,Product Manager Software,N,Zurich
Java Software Entwickler/in Bahnleitsysteme 80-100%,Siemens Mobility,"Wallisellen, CH-ZH",Java Software Developer / in traffic control 80-100%,N,Zurich
Praktikant/in 100% Human Resources & Employer Branding (befristet für 12 Monate),skyguide,Wangen b. Dübendorf,Intern / in 100% Human Resources & employer branding (limited for 12 months),N,Zurich
"Performance, relationship and contract management leader",skyguide,Wangen bei Dübendorf,"Performance, relationship and contract management leader",N,Zurich
Praktikant Moderne Lernmethodik (E-Learning),,Wangen bei Dübendorf,Intern Modern learning methods (e-learning),N,Zurich
Praktikant/in 100% Human Resources & Employer Branding (befristet für 12 Monate),,Wangen bei Dübendorf,Intern / in 100% Human Resources & employer branding (limited for 12 months),N,Zurich
Product Manager,,Wangen bei Dübendorf,Product Manager,N,Zurich
Gebietsleiter m/w Unterhaltsreinigung 100%,COWA Service Gebäudedienste,Watt - Regensdorf,Area Manager m / w maintenance cleaning 100%,N,Zurich
Hausbetrieb und Gästebetreuung (50%),Übersetzerhaus Looren,Wernetshausen (ZH),House operation and Gästebetreuung (50%),N,Zurich
Executive Assistant (m/w) 80 – 100 %,ALPHA Beratungs AG,Wettingen,Executive Assistant (m / w) 80-100%,N,Aargau
Fachspezialisten Zeitwirtschaft 80% (m/w),dormakaba Schweiz AG,Wetzikon,Specialists Time Management 80% (w / w),N,Zurich
Fachspezialisten Zeitwirtschaft 80% (m/w),dormakaba Schweiz AG,Wetzikon,Specialists Time Management 80% (w / w),N,Zurich
Fachspezialisten Zeitwirtschaft 80% (m/w),dormakaba Schweiz AG,Wetzikon,Specialists Time Management 80% (w / w),N,Zurich
Personal- & Geschäftsführer Assistent/in 100%,Veloplus AG,Wetzikon,Personnel & General Manager Assistant / in 100%,N,Zurich
Product Manager Fiber Optics (w/m),Reichle & De-Massari AG,Wetzikon,Product Manager Fiber Optics (m / f),N,Zurich
Program Manager Industrialization,kopter group ag,Wetzikon,Program Manager Industrialization,N,Zurich
Senior Consultant Finanz- und Rechnungswesen 100% (m/w/d) 100%,,Wetzikon,Senior Consultant finance and accounting 100% (w / w / d) 100%,N,Zurich
Strategic Purchaser (f/m),kopter group ag,Wetzikon,Strategic Purchaser (f / m),N,Zurich
Assistent/in Transportleiter,CAMION TRANSPORT AG,Wil SG,Assistant / in transportation captain,N,Sankt Gallen
(Senior) Berater für Prozess- / IT-Architektur Management m/w,BOC Information Technologies Consulting GmbH,Winterthur,(Senior) Consultant for process / IT Architecture Management m / w,N,Zurich
Logistiker / Lagerarbeiter 100% (2-Schicht oder Nachtschicht),Workmanagement AG,Wohlen AG,Logistiker / Lagerarbeiter 100% (2-layer or night shift),N,Aargau
Sachbearbeiter (m/w) Import & Export 100%,Beulentechnik AG,Wollerau,Agent (m / m) Import & Export 100%,N,Schwyz
GESCHÄFTSBEREICHS-ASSISTENTIN,Mooser & Partner AG,ZH-Limmattal,BUSINESS AREA ASSISTANT,N,Zurich
GESCHÄFTSLEITUNGS- UND TEAM-ASSISTENTIN,Mooser & Partner AG,ZH-Oberland,Executive and TEAM ASSISTANT,N,Zurich
Geschäftsleitungs-Assistentin 100%,BORER CONSULTING GmbH,ZH-Volketswil,Business Line Assistant 100%,N,Zurich
"Junior Inbound Marketing Consultant (w/m), 100%",Storylead AG,Zug,"Junior Inbound Marketing Consultant (w / m), 100%",N,Zug
Administrativer Produktionssupport D/E,smartpersonal,Zürcher Oberland,Administrative production support D / E,N,Zurich
Sachbearbeiter/in Einkauf,"Universal-Job AG, Winterthur",Zürcher Oberland,Clerk Shopping,N,Zurich
Einkäufer/in Metalle und Metall-Schrotte (100%),Wierec Trading AG,Zürcher Oberland / Aussendienst,Buyer / in metals and metal scrap (100%),N,Multiple
Erfahrene/r Personalfachmann/frau 100%,Vokus Personal AG - Kaufmännische Berufe,Zürcher Unterland,Experienced / r personnel specialist / woman 100%,N,Zurich
Bereichsassistent (w/m) (80-100%),job impuls ag,Zürcher Unterland/ Limmattal,Range assistant (w / m) (80-100%),N,Zurich
Bid Advisor (f/m) 80-100%,Zühlke Engineering AG,Zurich,Bid Advisor (f / m) 80-100%,N,Zurich
Business Developer Testing Services,Sixsentix AG,Zurich,Business Developer Testing Services,N,Zurich
Business Development Manager Digital Marketing 100%,Webrepublic AG,Zurich,Business Development Manager Digital Marketing 100%,N,Zurich
Consultant Paid Social Media Advertising 100%,Webrepublic AG,Zurich,Consultant Paid Social Media Advertising 100%,N,Zurich
Consultant Switzerland,Infosys Consulting AG,Zurich,Consultant Switzerland,N,Zurich
Data Science Consultant 80-100%,Zühlke Engineering AG,Zurich,Data Science Consultant 80-100%,N,Zurich
Enterprise Marketing Manager Switzerland,,Zurich,Enterprise Marketing Manager Switzerland,N,Zurich
Executive Assistant,Avaloq Group AG,Zurich,Executive Assistant,N,Zurich
"Executive Assistant - Audit & Assurance, Zürich (100%)",DTTS,Zurich,"Executive Assistant - Audit & Assurance, Zurich (100%)",N,Zurich
Executive Assistant CEO (80%-100%) (m/f/d),Webrepublic AG,Zurich,Executive Assistant CEO (80% -100%) (m / f / d),N,Zurich
Floor Supervisor 80% - 100% (m/w),,Zurich,Floor Supervisor 80% - 100% (w / w),N,Zurich
Global Manager - Workforce Management Systems,,Zurich,Global Manager - Workforce Management Systems,N,Zurich
HR officer (60-80%),SparkCycle,Zurich,HR officer (60-80%),N,Zurich
Online Marketing Traineeship SEA 100%,Webrepublic AG,Zurich,Online Marketing Traineeship SEA 100%,N,Zurich
PA to Director Commercial Revenues,Fédération Internationale de Football Association (FIFA),Zurich,PA to Director Commercial Revenues,N,Zurich
"Performance Engineer (Experienced, Lead or Senior)",Altersis Performance AG,Zurich,"Performance Engineer (Experienced, Lead or Senior)",N,Zurich
Product Marketing Manager,Avaloq Group AG,Zurich,Product Marketing Manager,N,Zurich
Proposition Sales - Pricing & Reference Services,,Zurich,Proposition Sales - Pricing & Reference Services,N,Zurich
Regional Head of IQOS Boutiques,Philip Morris,Zurich,Regional Head of IQOS Boutiques,N,Zurich
Regional Vice President Sales - Switzerland,,Zurich,Regional Vice President Sales - Switzerland,N,Zurich
Senior Business Development Manager Digital Marketing 100%,Webrepublic AG,Zurich,Senior Business Development Manager Digital Marketing 100%,N,Zurich
Senior Business Manager,Avaloq Group AG,Zurich,Senior Business Manager,N,Zurich
Senior Consultant,Infosys Consulting AG,Zurich,Senior Consultant,N,Zurich
Senior Travel Designer / Advisor (100%),Cosa Travel Ltd,Zurich,Senior Travel Designer / Advisor (100%),N,Zurich
Strategy Manager 100%,Webrepublic AG,Zurich,Strategy Manager 100%,N,Zurich
Werkstudent im Product Management / Vertrieb (m/w/d),,Zurich,Working student in Product Management / Sales (m / w / d),N,Zurich
(Professional/Senior) Mobile/Web Full-Stack Consultant 80-100% Zürich (m/w/d),JLS DIGITAL AG,Zürich,(Professional / Senior) Mobile / Web full-stack Consultant 80-100% Zurich (m / w / d),N,Zurich
"(Senior-) Consultant (m/w/d) Chemicals, Oil & Pharma - Operations und Supply Chain Management",Horváth & Partner AG,Zürich,"(Senior) Consultant (m / w / d) Chemicals, Oil & Pharmaceuticals - Operations and Supply Chain Management",N,Zurich
(Senior-) Consultant (m/w/d) mit Schwerpunkt Reporting & Analytics,Horváth & Partner AG,Zürich,(Senior) Consultant (m / w / d) focusing Reporting & Analytics,N,Zurich
(Senior-) Consultant (m/w/d) Organization & Operations-Schwerpunkt Change Management & Organisation,Horváth & Partner AG,Zürich,(Senior) Consultant (m / w / d) Organization and Operations-focused change management and organization,N,Zurich
(Senior) Salesforce Consultant . 80-100%.,Namics AG,Zürich,(Senior) Consultant Salesforce. 80-100%.,N,Zurich
Administrative Assistentin (60 - 80%),CREMA Research GmbH,Zürich,Administrative Assistant (60-80%),N,Zurich
Administrative Assistentin (60 - 80%),CREMA Research GmbH,Zürich,Administrative Assistant (60-80%),N,Zurich
Alliance Manager 100%,Swisscom (Schweiz) AG,Zürich,Alliance Manager 100%,N,Zurich
Ambitionierte Executive Assistenz (m/f) 100%,Page Personnel,Zürich,Ambitious executive assistant (m / f) 100%,N,Zurich
Assistant (m/w/d) Office Management,Horváth & Partner AG,Zürich,Assistant (m / w / d) Office Management,N,Zurich
Assistant Manager - Deal Advisory - Diligence Services,KPMG AG,Zürich,Assistant Manager - Deal Advisory - Diligence Services,N,Zurich
ASSISTANT STORE MANAGER 100 %,Helvti Diner Betriebs AG,Zürich,ASSISTANT STORE MANAGER 100%,N,Zurich
Assistant to the Managing Director Key Accounts Schweiz (w/m),ISS Schweiz AG,Zürich,Assistant to the Managing Director Key Accounts Switzerland (m / f),N,Zurich
"Assistant Vendor Management (m/w), 80-100 %",Apostroph Luzern AG,Zürich,"Assistant Vendor Management (m / w), 80-100%",N,Zurich
Assistent/in Management Support (80-100%),Dnata Switzerland AG,Zürich,Assistant / Support in Management (80-100%),N,Zurich
Assistentin mit Organisationstalent und gutem English - Einstieg in die Immobilienbranche,Optima Personal Stellen für Sprachgewandte,Zürich,Assistant with organizational skills and good English - entry into the real estate industry,N,Zurich
Assistenz (m/w/d) der Geschäftsführung,Strategy&,Zürich,Assistant (m / w / d) of the management,N,Zurich
Associate - Group Executive Office,Tectus AG,Zürich,Associate - Group Executive Office,N,Zurich
"Associate (f/m) for our Deals Graduate Programme ""Edge – Financial Services""",PwC,Zürich,"Associate (f / m) for our deals Graduate Program ""Edge - Financial Services""",N,Zurich
"Associate (f/m) for our Deals Graduate Programme ""Edge""",PwC,Zürich,"Associate (f / m) for our deals Graduate Program ""Edge""",N,Zurich
Ausbilder Applikationsentwicklung,Stiftung Informatik für Autisten,Zürich,Instructor Application Development,N,Zurich
Ausbildungsplatz Restaurations fachfrau mann EFZ,Genossenschaft ZFV-Unternehmungen,Zürich,Apprenticeship restoration times woman man EFZ,N,Zurich
Ausbildungsplatz Restaurations fachfrau mann EFZ,Genossenschaft ZFV-Unternehmungen,Zürich,Apprenticeship restoration times woman man EFZ,N,Zurich
Ausbildungsplatz Systemgastronomiefachfrau mann EFZ,Genossenschaft ZFV-Unternehmungen,Zürich,Apprenticeship system catering expert man EFZ,N,Zurich
Ausbildungsplatz Systemgastronomiefachfrau mann EFZ,Genossenschaft ZFV-Unternehmungen,Zürich,Apprenticeship system catering expert man EFZ,N,Zurich
Ausbildungsplatz Systemgastronomiefachfrau mann EFZ,Genossenschaft ZFV-Unternehmungen,Zürich,Apprenticeship system catering expert man EFZ,N,Zurich
Begeisterte Teamassistenz (m/f) 100%,Page Personnel,Zürich,Enthusiasts Teamassistenz (m / f) 100%,N,Zurich
Berater/in (80% - 100%),Hanser Consulting AG,Zürich,Consultant / in (80% - 100%),N,Zurich
Berater/in Leistungsdienst,Avadis Vorsorge AG,Zürich,Consultant / performance in service,N,Zurich
Beraterin/Berater (Pensum 80 % bis 100 %),Allvisa AG,Zürich,Consultant / advisor (workload 80% to 100%),N,Zurich
Bereichsassistenz 80-100% (w/m) - Zürich,Pöyry Schweiz AG,Zürich,Department Support 80-100% (w / m) - Zurich,N,Zurich
Betriebsassistent in,Genossenschaft ZFV-Unternehmungen,Zürich,Operations assistant in,N,Zurich
Betriebsassistent in,Genossenschaft ZFV-Unternehmungen,Zürich,Operations assistant in,N,Zurich
Betriebsassistent*in,Mishio - Restaurant & Take Away,Zürich,Betriebsassistent * in,N,Zurich
Betriebsassistenz (w/m),Santa Lucia Corso,Zürich,Operation assistant (w / m),N,Zurich
Betriebsassistenz / Sommelier (w/m),Masi Wine Bar,Zürich,Operation assistant / Sommelier (w / m),N,Zurich
Betriebsleiter (w/m),ONA POKÉ,Zürich,Manager (w / m),N,Zurich
Betriebs leiterIn 100%,Stiftung ENZIAN,Zürich,Operation manager 100%,N,Zurich
"Big Data / Data Science Consultant (80-100%, m/w)",,Zürich,"Big Data / Data Science Consultant (80-100%, m / f)",N,Zurich
"BIM Berater (m/w/d) mit Schwerpunkt Bauingenieurwesen / Infrastruktur, Zürich",,Zürich,"BIM Consultant (m / w / d) with a focus on civil engineering / infrastructure, Zurich",N,Zurich
Business Consultant im industriellen Umfeld,"Helbling Business Advisors AG, Zürich",Zürich,Business Consultant in industrial environments,N,Zurich
Business Developer | Zürich,,Zürich,Business Developer | Zurich,N,Zurich
Business Partner (m/w),Human Professional Personalberatung AG,Zürich,Business Partner (m / w),N,Zurich
Business Process Manager (80-100%),Detecon (Schweiz) AG,Zürich,Business Process Manager (80-100%),N,Zurich
Cabin Crew Member Base Zürich,Swiss International Air Lines AG,Zürich,Cabin Crew Member Base Zurich,N,Zurich
"CFO & Head of Operations, 100% Zürich",SONECT AG,Zürich,"CFO & Head of Operations, 100% Zurich",N,Zurich
"Change Manager, Project Manager in Centralized and Point of Care Solutions",,Zürich,"Change Manager, Project Manager Centralized and Point of Care Solutions",N,Zurich
CLUSTER DIREKTIONSASSISTENZ (M/W) 80- 100%,Hotel Montana und Hotel Josef,Zürich,CLUSTER Direktionsassistenz (M / W) 80- 100%,N,Zurich
"Communication Manager*in, 80%",quitt.ch / ServiceHunter AG,Zürich,"* Communication Manager in, 80%",N,Zurich
Consultant - Facility Management 80-100%,pom+ Consulting AG,Zürich,Consultant - Facilities Management 80-100%,N,Zurich
Consultant (all genders) Cyber Security & Resilience Financial Services,Accenture,Zürich,Consultant (all genders) Cyber ​​Security & Resilience Financial Services,N,Zurich
Consultant als Personalberater Commerce - 100%,yellowshark AG,Zürich,Consultant as a personnel consultant Commerce - 100%,N,Zurich
Consultant BIM / LCDM 80-100% (m/w),pom+ Consulting AG,Zürich,Consultant BIM / LCDM 80-100% (w / w),N,Zurich
Consultant Business Development (m/w/d),,Zürich,Consultant Business Development (m / w / d),N,Zurich
Consultant Connected Planning (m/w/d) Enterprise & Finance,,Zürich,Consultant Connected Planning (m / w / d) Enterprise & Finance,N,Zurich
Consultant E-Commerce & Plattformen . 80-100%.,Namics AG,Zürich,Consultant E-Commerce & platforms. 80-100%.,N,Zurich
Consultant Technology,Synpulse Schweiz AG,Zürich,Consultant Technology,N,Zurich
Consultant Zahlungsverkehr Banking Payments (m/w/d),PPI Schweiz GmbH,Zürich,Consultant payment Banking Payments (m / w / d),N,Zurich
Controlling Consultant (80-100%),Detecon (Schweiz) AG,Zürich,Controlling Consultant (80-100%),N,Zurich
Corporate Development Manager - Group Executive Office,Tectus AG,Zürich,Corporate Development Manager - Group Executive Office,N,Zurich
"Country Lead, Market HR",Google Switzerland GmbH,Zürich,"Country Lead, HR Market",N,Zurich
Crew Planner (Crew Planning Specialist),Jet Aviation AG,Zürich,Crew Planner (Crew Planning Specialist),N,Zurich
"Crewmember Systemgastronomie (m/w), 40 - 70%",,zürich,"Crew Member Systemgastronomie (m / w), 40 - 70%",N,Zurich
Data Analyst (80-100%) m/w,BonusCard.ch AG,Zürich,Data Analyst (80-100%) m / w,N,Zurich
Digital Content Marketing Manager (80%),ENGIE Services AG,Zürich,Digital Content Marketing Manager (80%),N,Zurich
Digital Marketing Analyst 100% (m/w),Ifolor AG,Zürich,Digital Marketing Analyst 100% (w / w),N,Zurich
DIGITAL MARKETING MANAGER,FELFEL AG,Zürich,DIGITAL MARKETING MANAGER,N,Zurich
Digital Marketing Manager (m/w) 100%,iWay AG,Zürich,Digital Marketing Manager (m / w) 100%,N,Zurich
Digital Marketing Manager (w/m),Humanis AG,Zürich,Digital Marketing Manager (m / f),N,Zurich
Digital Marketing Manager 100% (m/w),Ifolor AG,Zürich,Digital Marketing Manager 100% (w / w),N,Zurich
Digital Marketing Manager 100% (m/w),Ifolor AG,Zürich,Digital Marketing Manager 100% (w / w),N,Zurich
Digital Marketing Manager m/w,BonusCard.ch AG,Zürich,Digital Marketing Manager m / w,N,Zurich
Digital Marketing Spezialist (w/m) 100%,BDO AG,Zürich,Digital Marketing Specialist (w / m) 100%,N,Zurich
"Digital Storyteller & Content Marketing Manager (60-100%, m/w)",Datatrans AG,Zürich,"Digital Storyteller & Content Marketing Manager (60-100%, m / f)",N,Zurich
Digital Strategy Consultant,,Zürich,Digital Strategy Consultant,N,Zurich
Disponent/in Produktion 100%,Schweizerische Bundesbahnen SBB,Zürich,Booker / production 100%,N,Zurich
Distribution Center 100%,Hertz Autovermietung Schweiz,Zürich,Distribution Center 100%,N,Zurich
Erfahrener Assistent für renommierte Schweizer Institution (w/m) 80-100% gesucht!,"Universal-Job AG, Zürich-KV",Zürich,Experienced assistant for renowned Swiss institution (w / m) 80-100% wanted!,N,Zurich
Executive Assistant,Avaloq Evolution AG,Zürich,Executive Assistant,N,Zurich
Executive Assistant (80-100%),EY,Zürich,Executive Assistant (80-100%),N,Zurich
Executive/Project Assistant D/E,Art of Work Personalberatung AG,Zürich,Executive / Project Assistant D / E,N,Zurich
F&B Assistent in,Genossenschaft ZFV-Unternehmungen,Zürich,F & B assistant in,N,Zurich
F&B Geschäftsführer-Assistent (m/w) Festanstellung 100%,Gastrag AG,Zürich,F & B manager assistant (m / w) Employee 100%,N,Zurich
Fachspezialist/in HR-IT-Systeme 80% 80%,,Zürich,Specialist / in HR IT systems 80% 80%,N,Zurich
FilialleiterIn mit Reisebüroerfahrung Region Zürich (80 - 100% - m/w),DER Touristik Suisse,Zürich,Store manager with travel agent experience Zurich region (80 - 100% - m / w),N,Zurich
FilialleiterIn mit Reisebüroerfahrung Zürich Sihlcity (80 - 100% - m/w),DER Touristik Suisse,Zürich,Store manager with travel agent experience Zurich Sihlcity (80 - 100% - m / w),N,Zurich
Führungsunterstützung der tibits Gründer & Operations (m/w/d) 100%,tibits ag,Zürich,Guide support tibits founder & Operations (m / w / d) 100%,N,Zurich
Führungsunterstützung tibits Gründer & Operations (m/w/d) 100%,,Zürich,Command Support tibits founder & Operations (m / w / d) 100%,N,Zurich
Gästeberater/in temporär (70-100%),Zürich Tourismus,Zürich,Guests consultant / in temporary (70-100%),N,Zurich
"Gebietskoordinator*in für Zusteller*innen, 70% Stadt Zürich",Direct Mail Company AG,Zürich,"Field coordinator in * tool * inside, 70% city Zurich",N,Zurich
Geschäftsführer w/m 100%,Kunsthausrestaurant,Zürich,Managing w / m 100%,N,Zurich
Geschäftsführer/in 100%,Two Spice AG,Zürich,Manager / in 100%,N,Zurich
"Growth Marketing Manager, 100% Zurich",SONECT AG,Zürich,"Growth Marketing Manager, 100% Zurich",N,Zurich
Head Delivery Transformations 80-100 %,SIX Group AG,Zürich,Head Delivery transformation 80-100%,N,Zurich
Head of Logistics GIS and GCB,ABB Power Grids Switzerland Ltd.,Zürich,Head of Logistics GIS and GCB,N,Zurich
Head of Marketing,Locatee AG,Zürich,Head of Marketing,N,Zurich
Head of Mediaplanning (m/w) 100%,Admeira,Zürich,Head of Media Planning (m / w) 100%,N,Zurich
Head of Operations (100%),dnata Switzerland AG,Zürich,Head of Operations (100%),N,Zurich
Head of Operations (100%),Dnata Switzerland AG,Zürich,Head of Operations (100%),N,Zurich
Head of Product and UX Design (80% - 100%),Greenliff AG,Zürich,Head of Product and UX Design (80% - 100%),N,Zurich
Head of Sales Life Sciences & Medical Switzerland 100%,Kelly Services HR Neuchâtel,Zürich,Head of Sales Life Sciences & Medical Switzerland 100%,N,Zurich
Health & Safety Coordinator (m/w) 100%,,Zürich,Health & Safety Coordinator (m / w) 100%,N,Zurich
HR Assistant 100% (w/m/d),Robert Half,Zürich,HR Assistant 100% (w / m / d),N,Zurich
HR Assistenz 100% (m/w),Humanis AG,Zürich,HR assistant 100% (w / w),N,Zurich
HR BEREICHSBETREUER/IN (W/M) 100%,"Candrian, Gastronomie & Hotels",Zürich,HR FIELD KEY / IN (W / M) 100%,N,Zurich
HR Fachfrau / HR Fachmann,SwisSolution Human Capital AG,Zürich,HR specialist / HR specialist,N,Zurich
HR Generalist 100%,Two Spice AG,Zürich,HR Generalist 100%,N,Zurich
HR Generalist 100% (m/w),Page Personnel,Zürich,HR generalist 100% (w / w),N,Zurich
HR Generalist 70-100% (w/m) temporär ab sofort,"Universal-Job AG, ADMI Zürich",Zürich,HR Generalist 70-100% (w / w) temporarily from now,N,Zurich
HR Manager mit Entwicklungsmöglichkeit (m/w),Human Professional Personalberatung AG,Zürich,HR Manager with development opportunity (m / f),N,Zurich
HR Recruiter (m/w/d) 50 %,Werbekraft Nordost GmbH,Zürich,HR recruiter (m / w / d) 50%,N,Zurich
HR-Assistant mit Empfangsverantwortung 100%,Two Spice AG,Zürich,HR Assistant with Reception responsibility 100%,N,Zurich
HR-IT Consultant (m/w) 80-100% Schwerpunkt Employee Central,,Zürich,HR IT Consultant (m / w) 80-100% Priority Employee Central,N,Zurich
