Description,Employer,Location,Translation,Multiple,State
Business Development Manager Digital Marketing 100%,Webrepublic AG,Zurich,Business Development Manager Digital Marketing 100%,N,Zurich
Consultant Paid Social Media Advertising 100%,Webrepublic AG,Zurich,Consultant Paid Social Media Advertising 100%,N,Zurich
Consultant Switzerland,Infosys Consulting AG,Zurich,Consultant Switzerland,N,Zurich
Data Science Consultant 80-100%,Zühlke Engineering AG,Zurich,Data Science Consultant 80-100%,N,Zurich
Enterprise Marketing Manager Switzerland,,Zurich,Enterprise Marketing Manager Switzerland,N,Zurich
Executive Assistant,Avaloq Group AG,Zurich,Executive Assistant,N,Zurich
"Executive Assistant - Audit & Assurance, Zürich (100%)",DTTS,Zurich,"Executive Assistant - Audit & Assurance, Zurich (100%)",N,Zurich
Executive Assistant CEO (80%-100%) (m/f/d),Webrepublic AG,Zurich,Executive Assistant CEO (80% -100%) (m / f / d),N,Zurich
Floor Supervisor 80% - 100% (m/w),,Zurich,Floor Supervisor 80% - 100% (w / w),N,Zurich
Global Manager - Workforce Management Systems,,Zurich,Global Manager - Workforce Management Systems,N,Zurich
HR officer (60-80%),SparkCycle,Zurich,HR officer (60-80%),N,Zurich
Online Marketing Traineeship SEA 100%,Webrepublic AG,Zurich,Online Marketing Traineeship SEA 100%,N,Zurich
PA to Director Commercial Revenues,Fédération Internationale de Football Association (FIFA),Zurich,PA to Director Commercial Revenues,N,Zurich
"Performance Engineer (Experienced, Lead or Senior)",Altersis Performance AG,Zurich,"Performance Engineer (Experienced, Lead or Senior)",N,Zurich
Product Marketing Manager,Avaloq Group AG,Zurich,Product Marketing Manager,N,Zurich
Proposition Sales - Pricing & Reference Services,,Zurich,Proposition Sales - Pricing & Reference Services,N,Zurich
Regional Head of IQOS Boutiques,Philip Morris,Zurich,Regional Head of IQOS Boutiques,N,Zurich
Regional Vice President Sales - Switzerland,,Zurich,Regional Vice President Sales - Switzerland,N,Zurich
Senior Business Development Manager Digital Marketing 100%,Webrepublic AG,Zurich,Senior Business Development Manager Digital Marketing 100%,N,Zurich
Senior Business Manager,Avaloq Group AG,Zurich,Senior Business Manager,N,Zurich
Senior Consultant,Infosys Consulting AG,Zurich,Senior Consultant,N,Zurich
Senior Travel Designer / Advisor (100%),Cosa Travel Ltd,Zurich,Senior Travel Designer / Advisor (100%),N,Zurich
Strategy Manager 100%,Webrepublic AG,Zurich,Strategy Manager 100%,N,Zurich
Werkstudent im Product Management / Vertrieb (m/w/d),,Zurich,Working student in Product Management / Sales (m / w / d),N,Zurich
(Professional/Senior) Mobile/Web Full-Stack Consultant 80-100% Zürich (m/w/d),JLS DIGITAL AG,Zürich,(Professional / Senior) Mobile / Web full-stack Consultant 80-100% Zurich (m / w / d),N,Zurich
"(Senior-) Consultant (m/w/d) Chemicals, Oil & Pharma - Operations und Supply Chain Management",Horváth & Partner AG,Zürich,"(Senior) Consultant (m / w / d) Chemicals, Oil & Pharmaceuticals - Operations and Supply Chain Management",N,Zurich
(Senior-) Consultant (m/w/d) mit Schwerpunkt Reporting & Analytics,Horváth & Partner AG,Zürich,(Senior) Consultant (m / w / d) focusing Reporting & Analytics,N,Zurich
(Senior-) Consultant (m/w/d) Organization & Operations-Schwerpunkt Change Management & Organisation,Horváth & Partner AG,Zürich,(Senior) Consultant (m / w / d) Organization and Operations-focused change management and organization,N,Zurich
(Senior) Salesforce Consultant . 80-100%.,Namics AG,Zürich,(Senior) Consultant Salesforce. 80-100%.,N,Zurich
Administrative Assistentin (60 - 80%),CREMA Research GmbH,Zürich,Administrative Assistant (60-80%),N,Zurich
Administrative Assistentin (60 - 80%),CREMA Research GmbH,Zürich,Administrative Assistant (60-80%),N,Zurich
Alliance Manager 100%,Swisscom (Schweiz) AG,Zürich,Alliance Manager 100%,N,Zurich
Ambitionierte Executive Assistenz (m/f) 100%,Page Personnel,Zürich,Ambitious executive assistant (m / f) 100%,N,Zurich
Assistant (m/w/d) Office Management,Horváth & Partner AG,Zürich,Assistant (m / w / d) Office Management,N,Zurich
Assistant Manager - Deal Advisory - Diligence Services,KPMG AG,Zürich,Assistant Manager - Deal Advisory - Diligence Services,N,Zurich
ASSISTANT STORE MANAGER 100 %,Helvti Diner Betriebs AG,Zürich,ASSISTANT STORE MANAGER 100%,N,Zurich
Assistant to the Managing Director Key Accounts Schweiz (w/m),ISS Schweiz AG,Zürich,Assistant to the Managing Director Key Accounts Switzerland (m / f),N,Zurich
"Assistant Vendor Management (m/w), 80-100 %",Apostroph Luzern AG,Zürich,"Assistant Vendor Management (m / w), 80-100%",N,Zurich
Assistent/in Management Support (80-100%),Dnata Switzerland AG,Zürich,Assistant / Support in Management (80-100%),N,Zurich
Assistentin mit Organisationstalent und gutem English - Einstieg in die Immobilienbranche,Optima Personal Stellen für Sprachgewandte,Zürich,Assistant with organizational skills and good English - entry into the real estate industry,N,Zurich
Assistenz (m/w/d) der Geschäftsführung,Strategy&,Zürich,Assistant (m / w / d) of the management,N,Zurich
Associate - Group Executive Office,Tectus AG,Zürich,Associate - Group Executive Office,N,Zurich
"Associate (f/m) for our Deals Graduate Programme ""Edge – Financial Services""",PwC,Zürich,"Associate (f / m) for our deals Graduate Program ""Edge - Financial Services""",N,Zurich
"Associate (f/m) for our Deals Graduate Programme ""Edge""",PwC,Zürich,"Associate (f / m) for our deals Graduate Program ""Edge""",N,Zurich
Ausbilder Applikationsentwicklung,Stiftung Informatik für Autisten,Zürich,Instructor Application Development,N,Zurich
Ausbildungsplatz Restaurations fachfrau mann EFZ,Genossenschaft ZFV-Unternehmungen,Zürich,Apprenticeship restoration times woman man EFZ,N,Zurich
Ausbildungsplatz Restaurations fachfrau mann EFZ,Genossenschaft ZFV-Unternehmungen,Zürich,Apprenticeship restoration times woman man EFZ,N,Zurich
Ausbildungsplatz Systemgastronomiefachfrau mann EFZ,Genossenschaft ZFV-Unternehmungen,Zürich,Apprenticeship system catering expert man EFZ,N,Zurich
Ausbildungsplatz Systemgastronomiefachfrau mann EFZ,Genossenschaft ZFV-Unternehmungen,Zürich,Apprenticeship system catering expert man EFZ,N,Zurich
Ausbildungsplatz Systemgastronomiefachfrau mann EFZ,Genossenschaft ZFV-Unternehmungen,Zürich,Apprenticeship system catering expert man EFZ,N,Zurich
Begeisterte Teamassistenz (m/f) 100%,Page Personnel,Zürich,Enthusiasts Teamassistenz (m / f) 100%,N,Zurich
Berater/in (80% - 100%),Hanser Consulting AG,Zürich,Consultant / in (80% - 100%),N,Zurich
Berater/in Leistungsdienst,Avadis Vorsorge AG,Zürich,Consultant / performance in service,N,Zurich
Beraterin/Berater (Pensum 80 % bis 100 %),Allvisa AG,Zürich,Consultant / advisor (workload 80% to 100%),N,Zurich
Bereichsassistenz 80-100% (w/m) - Zürich,Pöyry Schweiz AG,Zürich,Department Support 80-100% (w / m) - Zurich,N,Zurich
Betriebsassistent in,Genossenschaft ZFV-Unternehmungen,Zürich,Operations assistant in,N,Zurich
Betriebsassistent in,Genossenschaft ZFV-Unternehmungen,Zürich,Operations assistant in,N,Zurich
Betriebsassistent*in,Mishio - Restaurant & Take Away,Zürich,Betriebsassistent * in,N,Zurich
Betriebsassistenz (w/m),Santa Lucia Corso,Zürich,Operation assistant (w / m),N,Zurich
Betriebsassistenz / Sommelier (w/m),Masi Wine Bar,Zürich,Operation assistant / Sommelier (w / m),N,Zurich
Betriebsleiter (w/m),ONA POKÉ,Zürich,Manager (w / m),N,Zurich
Betriebs leiterIn 100%,Stiftung ENZIAN,Zürich,Operation manager 100%,N,Zurich
"Big Data / Data Science Consultant (80-100%, m/w)",,Zürich,"Big Data / Data Science Consultant (80-100%, m / f)",N,Zurich
"BIM Berater (m/w/d) mit Schwerpunkt Bauingenieurwesen / Infrastruktur, Zürich",,Zürich,"BIM Consultant (m / w / d) with a focus on civil engineering / infrastructure, Zurich",N,Zurich
Business Consultant im industriellen Umfeld,"Helbling Business Advisors AG, Zürich",Zürich,Business Consultant in industrial environments,N,Zurich
Business Developer | Zürich,,Zürich,Business Developer | Zurich,N,Zurich
Business Partner (m/w),Human Professional Personalberatung AG,Zürich,Business Partner (m / w),N,Zurich
Business Process Manager (80-100%),Detecon (Schweiz) AG,Zürich,Business Process Manager (80-100%),N,Zurich
Cabin Crew Member Base Zürich,Swiss International Air Lines AG,Zürich,Cabin Crew Member Base Zurich,N,Zurich
"CFO & Head of Operations, 100% Zürich",SONECT AG,Zürich,"CFO & Head of Operations, 100% Zurich",N,Zurich
"Change Manager, Project Manager in Centralized and Point of Care Solutions",,Zürich,"Change Manager, Project Manager Centralized and Point of Care Solutions",N,Zurich
CLUSTER DIREKTIONSASSISTENZ (M/W) 80- 100%,Hotel Montana und Hotel Josef,Zürich,CLUSTER Direktionsassistenz (M / W) 80- 100%,N,Zurich
"Communication Manager*in, 80%",quitt.ch / ServiceHunter AG,Zürich,"* Communication Manager in, 80%",N,Zurich
Consultant - Facility Management 80-100%,pom+ Consulting AG,Zürich,Consultant - Facilities Management 80-100%,N,Zurich
Consultant (all genders) Cyber Security & Resilience Financial Services,Accenture,Zürich,Consultant (all genders) Cyber ​​Security & Resilience Financial Services,N,Zurich
Consultant als Personalberater Commerce - 100%,yellowshark AG,Zürich,Consultant as a personnel consultant Commerce - 100%,N,Zurich
Consultant BIM / LCDM 80-100% (m/w),pom+ Consulting AG,Zürich,Consultant BIM / LCDM 80-100% (w / w),N,Zurich
Consultant Business Development (m/w/d),,Zürich,Consultant Business Development (m / w / d),N,Zurich
Consultant Connected Planning (m/w/d) Enterprise & Finance,,Zürich,Consultant Connected Planning (m / w / d) Enterprise & Finance,N,Zurich
Consultant E-Commerce & Plattformen . 80-100%.,Namics AG,Zürich,Consultant E-Commerce & platforms. 80-100%.,N,Zurich
Consultant Technology,Synpulse Schweiz AG,Zürich,Consultant Technology,N,Zurich
Consultant Zahlungsverkehr Banking Payments (m/w/d),PPI Schweiz GmbH,Zürich,Consultant payment Banking Payments (m / w / d),N,Zurich
Controlling Consultant (80-100%),Detecon (Schweiz) AG,Zürich,Controlling Consultant (80-100%),N,Zurich
Corporate Development Manager - Group Executive Office,Tectus AG,Zürich,Corporate Development Manager - Group Executive Office,N,Zurich
"Country Lead, Market HR",Google Switzerland GmbH,Zürich,"Country Lead, HR Market",N,Zurich
Crew Planner (Crew Planning Specialist),Jet Aviation AG,Zürich,Crew Planner (Crew Planning Specialist),N,Zurich
"Crewmember Systemgastronomie (m/w), 40 - 70%",,zürich,"Crew Member Systemgastronomie (m / w), 40 - 70%",N,Zurich
Data Analyst (80-100%) m/w,BonusCard.ch AG,Zürich,Data Analyst (80-100%) m / w,N,Zurich
Digital Content Marketing Manager (80%),ENGIE Services AG,Zürich,Digital Content Marketing Manager (80%),N,Zurich
Digital Marketing Analyst 100% (m/w),Ifolor AG,Zürich,Digital Marketing Analyst 100% (w / w),N,Zurich
DIGITAL MARKETING MANAGER,FELFEL AG,Zürich,DIGITAL MARKETING MANAGER,N,Zurich
Digital Marketing Manager (m/w) 100%,iWay AG,Zürich,Digital Marketing Manager (m / w) 100%,N,Zurich
Digital Marketing Manager (w/m),Humanis AG,Zürich,Digital Marketing Manager (m / f),N,Zurich
Digital Marketing Manager 100% (m/w),Ifolor AG,Zürich,Digital Marketing Manager 100% (w / w),N,Zurich
Digital Marketing Manager 100% (m/w),Ifolor AG,Zürich,Digital Marketing Manager 100% (w / w),N,Zurich
Digital Marketing Manager m/w,BonusCard.ch AG,Zürich,Digital Marketing Manager m / w,N,Zurich
Digital Marketing Spezialist (w/m) 100%,BDO AG,Zürich,Digital Marketing Specialist (w / m) 100%,N,Zurich
"Digital Storyteller & Content Marketing Manager (60-100%, m/w)",Datatrans AG,Zürich,"Digital Storyteller & Content Marketing Manager (60-100%, m / f)",N,Zurich
Digital Strategy Consultant,,Zürich,Digital Strategy Consultant,N,Zurich
Disponent/in Produktion 100%,Schweizerische Bundesbahnen SBB,Zürich,Booker / production 100%,N,Zurich
Distribution Center 100%,Hertz Autovermietung Schweiz,Zürich,Distribution Center 100%,N,Zurich
Erfahrener Assistent für renommierte Schweizer Institution (w/m) 80-100% gesucht!,"Universal-Job AG, Zürich-KV",Zürich,Experienced assistant for renowned Swiss institution (w / m) 80-100% wanted!,N,Zurich
Executive Assistant,Avaloq Evolution AG,Zürich,Executive Assistant,N,Zurich
Executive Assistant (80-100%),EY,Zürich,Executive Assistant (80-100%),N,Zurich
Executive/Project Assistant D/E,Art of Work Personalberatung AG,Zürich,Executive / Project Assistant D / E,N,Zurich
F&B Assistent in,Genossenschaft ZFV-Unternehmungen,Zürich,F & B assistant in,N,Zurich
F&B Geschäftsführer-Assistent (m/w) Festanstellung 100%,Gastrag AG,Zürich,F & B manager assistant (m / w) Employee 100%,N,Zurich
Fachspezialist/in HR-IT-Systeme 80% 80%,,Zürich,Specialist / in HR IT systems 80% 80%,N,Zurich
FilialleiterIn mit Reisebüroerfahrung Region Zürich (80 - 100% - m/w),DER Touristik Suisse,Zürich,Store manager with travel agent experience Zurich region (80 - 100% - m / w),N,Zurich
FilialleiterIn mit Reisebüroerfahrung Zürich Sihlcity (80 - 100% - m/w),DER Touristik Suisse,Zürich,Store manager with travel agent experience Zurich Sihlcity (80 - 100% - m / w),N,Zurich
Führungsunterstützung der tibits Gründer & Operations (m/w/d) 100%,tibits ag,Zürich,Guide support tibits founder & Operations (m / w / d) 100%,N,Zurich
Führungsunterstützung tibits Gründer & Operations (m/w/d) 100%,,Zürich,Command Support tibits founder & Operations (m / w / d) 100%,N,Zurich
Gästeberater/in temporär (70-100%),Zürich Tourismus,Zürich,Guests consultant / in temporary (70-100%),N,Zurich
"Gebietskoordinator*in für Zusteller*innen, 70% Stadt Zürich",Direct Mail Company AG,Zürich,"Field coordinator in * tool * inside, 70% city Zurich",N,Zurich
Geschäftsführer w/m 100%,Kunsthausrestaurant,Zürich,Managing w / m 100%,N,Zurich
Geschäftsführer/in 100%,Two Spice AG,Zürich,Manager / in 100%,N,Zurich
"Growth Marketing Manager, 100% Zurich",SONECT AG,Zürich,"Growth Marketing Manager, 100% Zurich",N,Zurich
Head Delivery Transformations 80-100 %,SIX Group AG,Zürich,Head Delivery transformation 80-100%,N,Zurich
Head of Logistics GIS and GCB,ABB Power Grids Switzerland Ltd.,Zürich,Head of Logistics GIS and GCB,N,Zurich
Head of Marketing,Locatee AG,Zürich,Head of Marketing,N,Zurich
Head of Mediaplanning (m/w) 100%,Admeira,Zürich,Head of Media Planning (m / w) 100%,N,Zurich
Head of Operations (100%),dnata Switzerland AG,Zürich,Head of Operations (100%),N,Zurich
Head of Operations (100%),Dnata Switzerland AG,Zürich,Head of Operations (100%),N,Zurich
Head of Product and UX Design (80% - 100%),Greenliff AG,Zürich,Head of Product and UX Design (80% - 100%),N,Zurich
Head of Sales Life Sciences & Medical Switzerland 100%,Kelly Services HR Neuchâtel,Zürich,Head of Sales Life Sciences & Medical Switzerland 100%,N,Zurich
Health & Safety Coordinator (m/w) 100%,,Zürich,Health & Safety Coordinator (m / w) 100%,N,Zurich
HR Assistant 100% (w/m/d),Robert Half,Zürich,HR Assistant 100% (w / m / d),N,Zurich
HR Assistenz 100% (m/w),Humanis AG,Zürich,HR assistant 100% (w / w),N,Zurich
HR BEREICHSBETREUER/IN (W/M) 100%,"Candrian, Gastronomie & Hotels",Zürich,HR FIELD KEY / IN (W / M) 100%,N,Zurich
HR Fachfrau / HR Fachmann,SwisSolution Human Capital AG,Zürich,HR specialist / HR specialist,N,Zurich
HR Generalist 100%,Two Spice AG,Zürich,HR Generalist 100%,N,Zurich
HR Generalist 100% (m/w),Page Personnel,Zürich,HR generalist 100% (w / w),N,Zurich
HR Generalist 70-100% (w/m) temporär ab sofort,"Universal-Job AG, ADMI Zürich",Zürich,HR Generalist 70-100% (w / w) temporarily from now,N,Zurich
HR Manager mit Entwicklungsmöglichkeit (m/w),Human Professional Personalberatung AG,Zürich,HR Manager with development opportunity (m / f),N,Zurich
HR Recruiter (m/w/d) 50 %,Werbekraft Nordost GmbH,Zürich,HR recruiter (m / w / d) 50%,N,Zurich
HR-Assistant mit Empfangsverantwortung 100%,Two Spice AG,Zürich,HR Assistant with Reception responsibility 100%,N,Zurich
HR-IT Consultant (m/w) 80-100% Schwerpunkt Employee Central,,Zürich,HR IT Consultant (m / w) 80-100% Priority Employee Central,N,Zurich
HR-IT Consultant (m/w) 80-100% Schwerpunkt Learning & Talent,,Zürich,HR IT Consultant (m / w) 80-100% Priority Learning & Talent,N,Zurich
Human Capital Business Partner,PwC,Zürich,Human Capital Business Partner,N,Zurich
Internal Communications Specialist (50%),EY,Zürich,Internal Communications Specialist (50%),N,Zurich
Internship Project Management (80 – 100%),ABB Power Grids Switzerland Ltd.,Zürich,Internship Project Management (80 - 100%),N,Zurich
IT Management Berater (m/w),Consult & Pepper AG,Zürich,IT Management Consultant (m / w),N,Zurich
IT Performance Consultant,Altersis Performance AG,Zürich,IT Performance Consultant,N,Zurich
Junior Designer (w/m/d) 80-100%,Futureworks AG,Zürich,Junior Designer (w / m / d) 80-100%,N,Zurich
Junior Digital Content Manager 80 - 100 %.,Shard Group AG,Zürich,Junior Digital Content Manager 80-100%.,N,Zurich
Junior HR-IT Consultant (m/w) 80-100%,,Zürich,Junior HR IT Consultant (m / w) 80-100%,N,Zurich
"Junior Recruiter IT Contracting (m/f) Vollzeit, Festanstellung",,Zürich,"Junior recruiter IT Contracting (m / f) full-time, permanent position",N,Zurich
Junior Restaurant Leitung - 100%,Hiltl AG,Zürich,Junior Restaurant Manager - 100%,N,Zurich
Junior Restaurant Manager (m/w) 100%,Shinsen AG,Zürich,Junior Restaurant Manager (m / w) 100%,N,Zurich
Key Account Manager (w/m),BonusCard.ch AG,Zürich,Key Account Manager (m / f),N,Zurich
Koch / Küchen Manager (m/w) 100%,Shinsen AG,Zürich,Chef / Kitchen Manager (m / w) 100%,N,Zurich
"Küchen Geschäftsführer/in, 100%",Eldora SA,Zürich,"Kitchens manager / in, 100%",N,Zurich
Küchen Geschäftsführer (m/w) - Tagesdienst MO-FR Zürich        Nr. 6298 (m/w),,Zürich,Kitchen Manager (m / f) - daily service Mon-Fri Zurich No. 6298 (m / w).,N,Zurich
KreuzfahrtenspezialistIn (100% - m/w),DER Touristik Suisse,Zürich,Cruise specialist (100% - m / w),N,Zurich
Kundenbetreuer/in Pensionskassen,Avadis Vorsorge AG,Zürich,Account Manager / in pension funds,N,Zurich
Kundenbetreuer/in Pensionskassen,Avadis Vorsorge AG,Zürich,Account Manager / in pension funds,N,Zurich
Leader and Product Manager Health,,Zürich,Leader and Product Manager Health,N,Zurich
Lehrstelle als Restaurantfachfrau/-mann EFZ,Kramer Gastronomie,Zürich,Apprenticeship as a restaurant / -mann EFZ,N,Zurich
Leiter HR Shared Services (w/m) 100%,BDO AG,Zürich,Head of HR Shared Services (w / m) 100%,N,Zurich
Leiter/in Office Management,Avadis Vorsorge AG,Zürich,/ In Office Management,N,Zurich
Leiter Scancenter 80-100%,Gewerkschaft Unia,Zürich,Head of Scan Center 80-100%,N,Zurich
Lernender Restaurantfachmann EFZ w/m,Remimag Gastronomie AG,Zürich,Student restaurant specialist EFZ w / m,N,Zurich
Lernender Restaurantfachmann EFZ w/m,Remimag Gastronomie AG,Zürich,Student restaurant specialist EFZ w / m,N,Zurich
Logistics & Transport Manager,Hitachi Zosen Inova AG,Zürich,Logistics and Transport Manager,N,Zurich
Logistics & Transport Manager,Hitachi Zosen Inova AG,Zürich,Logistics and Transport Manager,N,Zurich
LogistikerIn / MitarbeiterIn Messen und Events,Schweiz Tourismus,Zürich,Logistician / employee fairs and events,N,Zurich
M&A Consultant 100%,Business Transaction AG,Zürich,M & A Consultant 100%,N,Zurich
Management consultants within commercial excellence,Implement Consulting Group,Zürich,Management consultants within commercial excellence,N,Zurich
Manager - SAP FI/CO Consulting,KPMG AG,Zürich,SAP FI / CO Consulting - Manager,N,Zurich
Manager / Senior Manager Deals Strategy / M&A,PwC,Zürich,Manager / Senior Manager Deal Strategy / M & A,N,Zurich
Manager Leben,PwC,Zürich,Manager life,N,Zurich
Manager Risk Advisory Services und Forensik (w/m) 80-100%,BDO AG,Zürich,Manager Risk Advisory Services and forensics (w / m) 80-100%,N,Zurich
Manager/in Customer Experience & Products,Zürich Tourismus,Zürich,Manager / in Customer Experience & Products,N,Zurich
Marketing Automation & Email Manager,Avaloq Evolution AG,Zürich,Marketing Automation & Email Manager,N,Zurich
Marketing Coordinator (100%),ELCA Informatik AG,Zürich,Marketing Coordinator (100%),N,Zurich
Marketing Coordinator (100%) - ZH,ELCA Informatik AG,Zürich,Marketing Coordinator (100%) - ZH,N,Zurich
MARKETING DIRECTOR / CMO,FELFEL AG,Zürich,MARKETING DIRECTOR / CMO,N,Zurich
Marketing Manager (m/w/d),EQS GROUP AG,Zürich,Marketing Manager (m / w / d),N,Zurich
Marketing Specialist 80-100% Zürich (w/m),BUSINESS IT AG,Zürich,Marketing Specialist 80-100% Zurich (w / m),N,Zurich
Meisterin des Feuers oder Grilleur?,Schweizer Handelsschule für Tourismus,Zürich,Champion of fire or Grilleur?,N,Zurich
Mitarbeiter Administration (w/m) 80-100%,BDO AG,Zürich,Employees Administration (m / w) 80-100%,N,Zurich
Mitarbeiter/in Supply Chain Administration,Manpower SA,Zürich,Employees / in Supply Chain Administration,N,Zurich
Mitarbeiterin Empfang (m/w),ISS Schweiz AG,Zürich,Associate reception (m / w),N,Zurich
Network Rollout Site Acquisition Specialist,Salt Mobile SA,Zürich,Network Rollout Site Acquisition Specialist,N,Zurich
Office Assistant / Allrounder,Numbrs Personal Finance AG,Zürich,Office Assistant / rounder,N,Zurich
Operations Manager Systemgastronomie,ONA POKÉ,Zürich,Operations Manager Systemgastronomie,N,Zurich
"Partner Manager, Global System Integrators, Google Cloud (German)",Google Switzerland GmbH,Zürich,"Partner Manager, Global System Integrators, Google Cloud (German)",N,Zurich
Payroll Specialist 80 - 100%,Hitachi Zosen Inova AG,Zürich,Payroll Specialist 80-100%,N,Zurich
Payroll Specialists 80-100%,Stutz & Partner Personaldienstleistungen,Zürich,Payroll Specialists 80-100%,N,Zurich
"Performance Marketing Specialist, 80-100%",,Zürich,"Performance Marketing Specialist, 80-100%",N,Zurich
Performance Marketing Specialist/in,,Zürich,Performance Marketing Specialist / in,N,Zurich
Personal Assistant / Teamassistant,PwC,Zürich,Personal Assistant / Team Assistant,N,Zurich
Personalassistent/in 40%,Corris AG,Zürich,A personal assistant / in 40%,N,Zurich
Personalsachbearbeiter (m/w) / ab sofort oder nach Vereinbarung,yellowshark AG,Zürich,HR Administrator (m / w) / immediately or by appointment,N,Zurich
PRAKTIKANT BERATUNG (W/M/D) Vollzeit,Trade Marketing Intelligence AG,Zürich,PRAKTIKANT ADVICE (W / M / D) Full Time,N,Zurich
Praktikant im Marketing (m/w),Touring Club Suisse (TCS),Zürich,Intern in Marketing (m / w),N,Zurich
"Praktikant Sales, Marketing & Kommunikation (50 - 100 %)",localsearch (Swisscom Directories AG),Zürich,"Trainee Sales, Marketing & Communications (50 - 100%)",N,Zurich
Praktikant/in Bereich digitale Distribution,,Zürich,Intern / digital in the field of distribution,N,Zurich
Praktikant/in im Bereich Operations & Strategy,"Helbling Business Advisors AG, Zürich",Zürich,Intern / in in Operations & Strategy,N,Zurich
Praktikant/in Storytelling (m/w),ISS Schweiz AG,Zürich,Intern / in storytelling (m / w),N,Zurich
PraktikantIn Brand Partnerships,Universal Music GmbH,Zürich,Intern Brand Partnerships,N,Zurich
"Praktikum Administration, Customer & Business Support",Poinz AG,Zürich,"Internship Administration, Customer & Business Support",N,Zurich
PRAKTIKUM FRONT OFFICE / ADMINISTRATION,Hotel Montana,Zürich,INTERNSHIP FRONT OFFICE / ADMINISTRATION,N,Zurich
Praktikum Product Management,Energy Schweiz AG,Zürich,Internship Product Management,N,Zurich
Process Engineer Design (m/w),Hitachi Zosen Inova AG,Zürich,Process Engineer Design (m / f),N,Zurich
Process Engineer Warranty - Energy from Waste Plants,Hitachi Zosen Inova AG,Zürich,Process Engineer Warranty - Energy from Waste Plants,N,Zurich
Procurement & Logistic Specialist (80 – 100 %) (m/w/d),ABB Power Grids Schweiz AG,Zürich,Procurement & Logistic Specialist (80 - 100%) (w / m / d),N,Zurich
Procurement Controller 80-100%,SAMSUNG ELECTRONICS Switzerland GmbH,Zürich,Procurement Controller 80-100%,N,Zurich
Product Assurance Engineer Aerospace,,Zürich,Product Assurance Engineer aerospace,N,Zurich
"Product Manager - Technical, B2B, SaaS",Locatee AG,Zürich,"Product Manager - Technical, B2B, SaaS",N,Zurich
Product Manager / Product Owner,localsearch (Swisscom Directories AG),Zürich,Product Manager / Product Owner,N,Zurich
Product Manager Digital Banking 80% bis 100%,Swisscom (Schweiz) AG,Zürich,Product Manager Digital Banking 80% to 100%,N,Zurich
Product Manager Monetization (f/m),Doodle AG,Zürich,Product Manager monetization (f / m),N,Zurich
Product Manager Payment,RaiseNow AG,Zürich,Product Manager Payment,N,Zurich
Product Manager Payment Products 100% (m/w),Aduno Gruppe,Zürich,Product Manager Payment Products 100% (w / w),N,Zurich
Product Manager Services (80-100%),Certas AG,Zürich,Product Manager Services (80-100%),N,Zurich
Product Marketing Manager,Avaloq Evolution AG,Zürich,Product Marketing Manager,N,Zurich
Product Owner,Liip AG,Zürich,Product Owner,N,Zurich
Product Owner eHealth 80% bis 100%,Swisscom (Schweiz) AG,Zürich,Product Owner eHealth 80% to 100%,N,Zurich
Produkt Management Channel Suite (w/m),ti&m AG,Zürich,Product Management Channel Suite (f / m),N,Zurich
Produkt Manager/in Personalisierung,,Zürich,Product Manager / in Personalization,N,Zurich
Produktioner/in und Weltveränderer/in (60-80%),Spinas Civil Voices GmbH,Zürich,Produktioner / in and world changer / in (60-80%),N,Zurich
Produktmanager (m/w),Abraxas Informatik AG,Zürich,Product Manager (m / f),N,Zurich
Produktmanager mit Chemie-Ausbildung (100 % - w/m/d),OEKO-TEX® Service GmbH,Zürich,Product Manager with chemical formation of (100% - w / m / d),N,Zurich
Produktmanager Software as a Service 80-100%,SIX Group AG,Zürich,Product Manager software as a service 80-100%,N,Zurich
Professional Projektleiter Digital Learning (m/w),,Zürich,Professional Project Digital Learning (m / f),N,Zurich
Project Assistant m/w,BARNICKEL & FELLOWS,Zürich,Project Assistant m / f,N,Zurich
Project Manager Digital (100%),JEFF Zürich GmbH,Zürich,Digital Project Manager (100%),N,Zurich
Project Manager Supply Chain,FREITAG lab. ag,Zürich,Project Manager Supply Chain,N,Zurich
Project Quality Manager,Hitachi Zosen Inova AG,Zürich,Project Quality Manager,N,Zurich
Project Quality Manager (m/w),RUAG,Zürich,Project Quality Manager (m / f),N,Zurich
Projekt Manager Produktentwicklung (80-100%).,Schweiz Tourismus,Zürich,Project Manager Product Development (80-100%).,N,Zurich
Projektleiter Umwelt 80-100% (w/m) - Zürich,Pöyry Schweiz AG,Zürich,Project environmental 80-100% (w / m) - Zurich,N,Zurich
Projektleiter/in Digital Analytics Strategist,,Zürich,Project Manager / in Digital Analytics Strategist,N,Zurich
Projektleiter/in Kommunikation,Mosaik Personal- und Unternehmensberatung AG,Zürich,Project Manager / in communication,N,Zurich
Projektleiter/in Kommunikation,Avadis Vorsorge AG,Zürich,Project Manager / in communication,N,Zurich
Recruiting Partner (80-100%),Zurich Instruments AG,Zürich,Recruiting partner (80-100%),N,Zurich
ReiseberaterIn mit Stellvertretungsfunktion Zürich Oerlikon (80 - 100% - m/w),DER Touristik Suisse,Zürich,Travel agent with substitution function Zurich Oerlikon (80 - 100% - m / w),N,Zurich
ReiseberaterIn Zürich Bahnhofstrasse (50 - 100% - m/w),DER Touristik Suisse,Zürich,Travel agent Zurich Bahnhofstrasse (50 - 100% - m / w),N,Zurich
