Description,Employer,Location,Translation,Multiple,State
Frontend Web-Softwareingenieur/in gesucht! (Teilzeit möglich),Supercomputing Systems AG,Zürich,Frontend Web Software Engineer / in wanted! (Part time),N,Zurich
Full Stack developer (java),Cognizant Technology Solutions AG,Zürich,Full stack developer (java),N,Zurich
Full Stack-Entwickler/in in einem agilem Umfeld,Zürcher Kantonalbank,Zürich,Full Stack Developer / in in an agile environment,N,Zurich
Full Stack-Entwickler/in in einem agilen Umfeld,Zürcher Kantonalbank,Zürich,Full Stack Developer / in in an agile environment,N,Zurich
Full-Stack Developer,Flowable AG,Zürich,Full-Stack Developer,N,Zurich
Fullstack Java Developer,The Stamford Group AG,Zürich,Full Stack Java Developer,N,Zurich
Fullstack Java Developer,Stamford Consultants AG,Zürich,Full Stack Java Developer,N,Zurich
"Hochschultrainee, mit technischem Abschluss, in unserem T-Shaped Trainee Programm",Zürcher Kantonalbank,Zürich,"University trainee with technical programs, in our T-Shaped trainee program",N,Zurich
ICT - Senior DevOps Engineer (m/w),yellowshark AG,Zürich,ICT - Senior DevOps Engineer (m / f),N,Zurich
ICT System Specialist / System Engineer,Art of Work Personalberatung AG,Zürich,ICT System Specialist / System Engineer,N,Zurich
Informatiker 60% (m/w),Schweizerisch-Liechtensteinischer Gebäudetechnikverband,Zürich,Computer 60% (w / w),N,Zurich
Integrator/in & Entwickler/in Cloud-ERP 100%,Tocco AG,Zürich,Integrator / in & Developer / in cloud ERP 100%,N,Zurich
IT & Business Engineer/Business Analyst (80-100%),SIX Payment Services AG,Zürich,IT & Business Engineer / Business Analyst (80-100%),N,Zurich
IT Security,2parse.it gmbh,Zürich,IT Security,N,Zurich
IT Security Engineer,Vontobel,Zürich,IT Security Engineer,N,Zurich
IT Security Engineer (m/w),yellowshark AG,Zürich,IT Security Engineer (m / f),N,Zurich
IT Security Expert (80% - 100%) (m/f/d),Hays (Schweiz) AG,Zürich,IT Security Expert (80% - 100%) (m / f / d),N,Zurich
IT Security Operations Manager,Cembra Money Bank,Zürich,IT Security Operations Manager,N,Zurich
"IT Sourcing & Supplier Specialist (m/w), 80-100%",Zurich Insurance Company,Zürich,"IT Sourcing & Supplier Specialist (m / w), 80-100%",N,Zurich
IT Specialist - WM Investment Plattform 80 - 100%,Vontobel,Zürich,IT Specialist - WM Investment platform 80 - 100%,N,Zurich
IT Supporter für unsere hauseigenen Produkte,auto-i-dat ag,Zürich,IT Supporter for our own products,N,Zurich
"IT System Engineer - innovativ, interessiert und flexibel",SIX Payment Services AG,Zürich,"IT System Engineer - innovative, interesting and flexible",N,Zurich
IT-Fachperson,Kantonale Verwaltung Zürich,Zürich,IT expert,N,Zurich
IT-Quant im Bereich Strukturierte Produkte,Luzerner Kantonalbank,Zürich,IT Quant in structured products,N,Zurich
Java Developer,Experis Schweiz Zürich,Zürich,Java Developer,N,Zurich
Java Developer im Devisenhandel,Harvey Nash AG,Zürich,Java Developer in forex trading,N,Zurich
Java Fullstack Applikationsentwickler,ITech Consult AG,Zürich,Java application developers Full Stack,N,Zurich
Java Fullstack Entwickler,2parse.it gmbh,Zürich,Java Full Stack Developer,N,Zurich
Java Software Engineer,SIX Payment Services AG,Zürich,Java Software Engineer,N,Zurich
Java Software Entwickler m/w,e3 AG,Zürich,Java Software Developer m / f,N,Zurich
Java Solution Engineer,Pro Informatik GmbH,Zürich,Java Solution Engineer,N,Zurich
Junior CRM-Administrator (w/m) 80-100%,Homegate AG,Zürich,Junior CRM Administrator (m / w) 80-100%,N,Zurich
Junior Frontend Software Engineer E-Commerce 1,SIX Payment Services AG,Zürich,Junior Front End Software Engineer e-Commerce 1,N,Zurich
JUNIOR IT SPECIALIST 100%,Boston Consulting Group,Zürich,JUNIOR IT SPECIALIST 100%,N,Zurich
Junior- Software Developer C#/.Net (100%),Luzi AG,Zürich,Junior Software Developer C # /. Net (100%),N,Zurich
Key Account Manager/in ICT,Careerplus AG,Zürich,Key Account Manager / in ICT,N,Zurich
Lead DevOps Engineer (f/m) 80-100%,Doodle AG,Zürich,Lead DevOps Engineer (f / m) 80-100%,N,Zurich
Lead Software Engineer - Full Stack (w/m),Abraxas Informatik AG,Zürich,Lead Software Engineer - Full Stack (w / m),N,Zurich
Linux Engineer,The Stamford Group AG,Zürich,Linux Engineer,N,Zurich
Manager for IT Risk & Assurance / EMEIA Financial Services - Advisory Team in Zurich,EY,Zürich,Manager for IT Risk & Assurance / EMEIA Financial Services - Advisory Team in Zurich,N,Zurich
Mobile App Entwickler/in Android,Zürcher Kantonalbank,Zürich,Mobile App Developer / in Android,N,Zurich
"MSBI Developer SSIS, SSAS, SQL, ETL",The Stamford Group AG,Zürich,"MSBI Developer SSIS, SSAS, SQL, ETL",N,Zurich
Netzwerk-Administrator (w/m),axia,Zürich,Network Administrator (m / f),N,Zurich
Operation Manager VoIP,Pro Informatik GmbH,Zürich,Operation Manager VoIP,N,Zurich
"Operations Analyst/in, 80 - 100%",Stadt Zürich - Organisation und Informatik,Zürich,"Operations Analyst / in, 80-100%",N,Zurich
Oracle Database Specialist (m/w/d),Atos AG,Zürich,Oracle Database Specialist (m / w / d),N,Zurich
Oracle Datenbank-Administrator (DBA),axia,Zürich,Oracle database administrator (DBA),N,Zurich
Oracle Subject Matter Expert,Pro Informatik GmbH,Zürich,Oracle Subject Matter Expert,N,Zurich
PLI Developer,Credit Suisse AG,Zürich,PLI Developer,N,Zurich
Praktikum in der Programmierung (mind. 50% Pensum),SWITCH,Zürich,Internship in programming (min. 50% workload),N,Zurich
Praktikum Software Entwicklung (70-100%),VZ VermögensZentrum,Zürich,Practical Software Development (70-100%),N,Zurich
Professional ICT Requirements Engineer (m/w) 100% [Ref:1275],Freestar-Informatik AG,Zürich,Professional ICT Requirements Engineer (m / w) 100% [Ref: 1275],N,Zurich
Professional ICT Test Manager (m/w) 100% [Ref:1211],Freestar-Informatik AG,Zürich,Professional ICT Test Manager (m / w) 100% [Ref: 1211],N,Zurich
Python Developer,The Stamford Group AG,Zürich,Python Developer,N,Zurich
Python Developer - SQL / PySpark,RM IT Professional Resources AG,Zürich,Python Developer - SQL / PySpark,N,Zurich
Python Fullstack Engineer (f/m/x),Robert Half,Zürich,Python full stack Engineer (f / m / x),N,Zurich
Quality Assurance and Engineering - Fresh Graduate,Cognizant Technology Solutions AG,Zürich,Quality Assurance and Engineering - Fresh Graduate,N,Zurich
Requirement Engineer,Harvey Nash AG,Zürich,requirement Engineer,N,Zurich
Requirements Engineer – Sales Technology (f/m) 60-100%,Tamedia AG,Zürich,Requirements Engineer - Sales Technology (f / m) 60-100%,N,Zurich
Sachbearbeiter/in Digitale Forensik,Stadtpolizei Zürich,Zürich,Clerk / in Digital Forensics,N,Zurich
Sales Manager IT-Security (m/w),e3 AG,Zürich,Sales Manager IT Security (m / w),N,Zurich
SAP Applikationsbetreuer/in SLCM,Universität Zürich,Zürich,SAP Applikationsbetreuer / in SLCM,N,Zurich
SAP Basis Engineer,Coopers Group AG,Zürich,SAP Basis Engineer,N,Zurich
SAP-ABAP-Entwickler (m/w/d),Hays (Schweiz) AG,Zürich,SAP ABAP (m / w / d),N,Zurich
SAP-Entwickler (w/m),M-Industrie AG,Zürich,SAP Developer (f / m),N,Zurich
SAP-Entwickler (w/m),M-Industrie AG,Zürich,SAP Developer (f / m),N,Zurich
Scrum Master 100% - Wallisellen und/oder Solothurn,Adcubum AG,Zürich,Scrum Master 100% - Wallisellen and / or Solothurn,N,Zurich
Security Engineer - HSM Product Owner,SIX Payment Services AG,Zürich,Security Engineer - HSM Product Owner,N,Zurich
Security Engineer mit Fokus WAF und IAM (80-100%),Aspectra AG,Zürich,Security Engineer with focus WAF and IAM (80-100%),N,Zurich
Senior .Net Developer,Harvey Nash AG,Zürich,Senior .Net Developer,N,Zurich
Senior .NET Software Engineer / Architect (m/w/d),Atos AG,Zürich,Senior .NET Software Engineer / Architect (m / w / d),N,Zurich
Senior .NET Software Engineer / Architect (m/w/d),Atos AG,Zürich,Senior .NET Software Engineer / Architect (m / w / d),N,Zurich
Senior .NET Software Engineer / Architect (m/w/d),Atos AG,Zürich,Senior .NET Software Engineer / Architect (m / w / d),N,Zurich
Senior Data Analyst (m/w),JobCloud AG,Zürich,Senior Data Analyst (m / f),N,Zurich
Senior DWH Developer,Pro Informatik GmbH,Zürich,Senior DWH Developer,N,Zurich
Senior Front-End Developer,Vontobel,Zürich,Senior Front End Developer,N,Zurich
Senior Front-End Developer,Vontobel,Zürich,Senior Front End Developer,N,Zurich
Senior Frontend Software Engineer (w/m) 80-100%,TX Group AG,Zürich,Senior Front End Software Engineer (m / w) 80-100%,N,Zurich
"Senior Fullstack Software Engineer (Java, Angular)",Zürcher Kantonalbank,Zürich,"Senior Full Stack Software Engineer (Java, Angular)",N,Zurich
Senior Information Security Consultant (m/w) 100%,swisselect ag,Zürich,Senior Information Security Consultant (m / w) 100%,N,Zurich
Senior IT Projekt- & Service-Manager (m/w/d),Privatbank IHAG Zürich AG,Zürich,Senior IT Project & Service Manager (m / w / d),N,Zurich
Senior Java Backend Engineer (m/w),Zürcher Kantonalbank,Zürich,Senior Java backend Engineer (m / f),N,Zurich
Senior Java Developer,Harvey Nash AG,Zürich,Senior Java Developer,N,Zurich
Senior Java Developer for Trade Finance,Cognizant Technology Solutions AG,Zürich,Senior Java Developer for Trade Finance,N,Zurich
Senior Java Software Developer,Credit Suisse AG,Zürich,Senior Java Software Developer,N,Zurich
Senior Java Software Development,SIX,Zürich,Senior Java Software Development,N,Zurich
Senior MS Dynamics 365 CRM Specialist,ELCA Informatik AG,Zürich,Senior MS Dynamics CRM Specialist 365,N,Zurich
Senior Network Security Engineer,SIX,Zürich,Senior Network Security Engineer,N,Zurich
"Senior Operational Risk Manager for Swiss Universal Bank IT, 80 - 100%",Credit Suisse AG,Zürich,"Senior Operational Risk Manager for Swiss universal bank IT, 80-100%",N,Zurich
Senior Project Manager - Financial Services,SIX Payment Services AG,Zürich,Senior Project Manager - Financial Services,N,Zurich
Senior Scala Developer 100%,Leonteq Securities AG,Zürich,Senior Scala Developer 100%,N,Zurich
Senior Software Developer,Vontobel,Zürich,Senior Software Developer,N,Zurich
Senior Software Developer,Vontobel,Zürich,Senior Software Developer,N,Zurich
Senior Software Engineer - Linux OS,RUAG,Zürich,Senior Software Engineer - Linux OS,N,Zurich
Senior Software Engineer - Testing,RUAG,Zürich,Senior Software Engineer - Testing,N,Zurich
"Senior Software Engineer (w/m, 80-100%)",VZ VermögensZentrum,Zürich,"Senior Software Engineer (w / m, 80-100%)",N,Zurich
SENIOR SOFTWARE ENGINEER JAVA,ECOFIN,Zürich,SENIOR SOFTWARE ENGINEER JAVA,N,Zurich
SENIOR SOFTWARE ENGINEER JAVA/ANGULAR,ECOFIN,Zürich,SENIOR SOFTWARE ENGINEER JAVA / ANGULAR,N,Zurich
Senior Software Engineer mit Schwerpunkt Java (80-100%),SUISA,Zürich,Senior Software Engineer focusing on Java (80-100%),N,Zurich
Senior Solution Architect,AdNovum Informatik AG,Zürich,Senior Solution Architect,N,Zurich
Senior Test Automation Engineer,Pro Informatik GmbH,Zürich,Senior Test Automation Engineer,N,Zurich
Senior UX Researcher (w/m) 80-100%,Tamedia AG,Zürich,Senior UX Researcher (w / w) 80-100%,N,Zurich
Senior Voice Engineer/Architekt,RUAG,Zürich,Senior Voice Engineer / Architect,N,Zurich
Software Developer PL/SQL,Pro Informatik GmbH,Zürich,Software Developer PL / SQL,N,Zurich
Software Developer Python/SQL,Pro Informatik GmbH,Zürich,Python Software Developer / SQL,N,Zurich
Software Engineer – Senior Backend Developer,Avaloq Evolution AG,Zürich,Software Engineer - Senior Backend Developer,N,Zurich
Software Engineer (Perfomance Engineering),Avaloq Evolution AG,Zürich,Software Engineer (Performance Engineering),N,Zurich
Software Engineer / Supporter - Frontoffice,SIX Payment Services AG,Zürich,Software Engineer / Supporter - Front Office,N,Zurich
Software Engineer Custody,Avaloq Evolution AG,Zürich,Software Engineer Custody,N,Zurich
"Software Engineer Full Stack (w/m, 60-100%)",VZ VermögensZentrum,Zürich,"Software Engineer Full Stack (w / m, 60-100%)",N,Zurich
Software Engineer in Test,Greenliff AG,Zürich,Software Engineer in Test,N,Zurich
Software Engineer Output Management,Avaloq Evolution AG,Zürich,Software Engineer Output Management,N,Zurich
Software Engineer Payment Processing,Avaloq Evolution AG,Zürich,Software Engineer Payment Processing,N,Zurich
Software Engineer. Berufseinsteiger*. 80-100%.,Namics AG,Zürich,Software Engineer. * Professionals. 80-100%.,N,Zurich
Software Solution and Integration Engineer (100%),Cembra Money Bank,Zürich,Software Solution and Integration Engineer (100%),N,Zurich
Software-Architekt (80-100%),emineo Informatik AG,Zürich,Software Architect (80-100%),N,Zurich
Solution Architect,Flowable AG,Zürich,Solution Architect,N,Zurich
Solution Architect Microsoft Dynamics 365 FO (AX),ELCA Informatik AG,Zürich,Solution Architect Microsoft Dynamics 365 FO (AX),N,Zurich
Solution Architect*. 80-100%.,Namics AG,Zürich,Solution Architect *. 80-100%.,N,Zurich
Solution Architecture Lead (f/m) 80-100%,TX Group AG,Zürich,Solution Architecture Lead (f / m) 80-100%,N,Zurich
Spezialist/in Forschungsdatenmanagement-Support,ETH Zürich,Zürich,Specialist / in research data management support,N,Zurich
System Architekt 90 - 100% (m/w),Abraxas Informatik AG,Zürich,System architect 90-100% (w / w),N,Zurich
System Engineer (m/w),yellowshark AG,Zürich,System Engineer (m / f),N,Zurich
System Engineer Middleware,SIX,Zürich,System Engineer Middleware,N,Zurich
System Engineer Netzwerk (w/m) 80-100%,NZZ Management AG,Zürich,System Engineer network (w / w) 80-100%,N,Zurich
Tech Lead / Architect,Harvey Nash AG,Zürich,Tech Lead / Architect,N,Zurich
Technical Business Consultant,ProfiLogic AG,Zürich,Technical Business Consultant,N,Zurich
Technischer Supporter (m/w/d) 80-100%,Mentz GmbH,Zürich,Technical supporter (m / f / d) 80-100%,N,Zurich
Test Automation Engineer (UFT and VB scripting),Cognizant Technology Solutions AG,Zürich,Test Automation Engineer (UFT and VB scripting),N,Zurich
Test Consultant f/m/d,Sixsentix AG,Zürich,Test Consultant f / m / d,N,Zurich
Test Engineer / Testmanager,ProfiLogic AG,Zürich,Test Engineer / Test Manager,N,Zurich
Test Manager,Cembra Money Bank,Zürich,test Manager,N,Zurich
Test Manager Avaloq (Contract),IT Di-Visions AG,Zürich,Test Manager Avaloq (Contract),N,Zurich
Test Manager/Test Engineer,ITech Consult AG,Zürich,Test Manager / Test Engineer,N,Zurich
Tosca Software Tester (m/w) 100%,yellowshark AG,Zürich,Tosca Software Tester (m / w) 100%,N,Zurich
UI/UX-Designer 80-100%,Aduno Gruppe,Zürich,UI / UX designer 80-100%,N,Zurich
UX/UI-Designer «20 Minuten» (w/m) 80–100%,Tamedia AG - 20 Minuten,Zürich,"UX / UI designer ""20 Minuten"" (w / m) 80-100%",N,Zurich
Web Application Developer Drupal,FREITAG lab. ag,Zürich,Web Application Developer Drupal,N,Zurich
Web Consultant 80% für 8 Monate ab Juni 2020,"Universal-Job AG, Zürich-Technik-IT",Zürich,Web Consultant 80% for 8 months from June 2020,N,Zurich
Business IT Specialist with background in economy (80%-100%),Schweizerische Nationalbank,Zürich,Business IT Specialist with background in economy (80%-100%),N,Zurich
Business IT Specialist with background in economy - SAP (80%-100%),Schweizerische Nationalbank,Zürich,Business IT Specialist with background in economy - SAP (80%-100%),N,Zurich
Business IT Specialist with background in economy - SAP (80%-100%),Schweizerische Nationalbank,Zürich,Business IT Specialist with background in economy - SAP (80%-100%),N,Zurich
Senior DevOps Engineer,ERNI Schweiz AG,Zürich / Bern,Senior DevOps Engineer,N,Bern
Security Engineer (m/f),Robert Walters Finance & Accounting,Zürich area,Security Engineer (m / f),N,Zurich
Microsoft SQL Server Datenbank & Infrastruktur Consultant (w/m),SelecTeam GmbH Personalberatung,Zürich Nord,Microsoft SQL Server Database & Infrastructure Consultant (m / f),N,Zurich
CONTRACT: Full Stack Java Software Engineer (m/w) - Job Ref. Nr. 13057,Contauro AG,Zurich region,"CONTRACT:. Full Stack Java Software Engineer (m / f) - Job Ref No. 13,057th",N,Zurich
Data Analyst & Architekt (m/w) 80-100%,Zurich Insurance Company,"Zürich, CH-ZH",Data Analyst & architect (m / w) 80-100%,N,Zurich
ICT Key Account Manager 100% (m/w),Flughafen Zürich AG,Zürich-Flughafen,ICT Key Account Manager 100% (w / w),N,Zurich
Data & MDM Solution Architect,RUAG,Zürich-Seebach,Data & MDM Solution Architect,N,Zurich
Full Stack Engineer 80-100% (f/m),Blick-Gruppe,Zürich-Seefeld,Full Stack Engineer 80-100% (m / m),N,Zurich
